TransactionID;TransactionDate;Amount;TransactionType;AccountType
662;2022-03-20;393;Deposit;Checking
663;2022-08-23;684;Withdrawal;Savings
664;2022-08-21;559;Deposit;Savings
665;2022-09-13;1;Withdrawal;Savings
666;2022-01-25;361;Withdrawal;Savings
667;2022-04-22;692;Withdrawal;Savings
668;2022-03-20;551;Deposit;Savings
669;2022-04-04;90;Deposit;Savings
670;2022-11-09;75;Withdrawal;Savings
671;2022-02-11;500;Withdrawal;Checking
672;2022-01-04;739;Deposit;Checking
673;2022-12-27;636;Deposit;Savings
674;2022-11-04;344;Withdrawal;Checking
675;2022-02-17;97;Withdrawal;Checking
676;2022-12-30;852;Withdrawal;Checking
677;2022-10-03;283;Deposit;Checking
678;2022-09-26;7014;Deposit;Savings
679;2022-02-09;33;Deposit;Checking
680;2022-05-09;116;Withdrawal;Savings
681;2022-03-28;455;Withdrawal;Checking
682;2022-07-29;6374;Withdrawal;Savings
683;2022-08-07;429;Withdrawal;Savings
684;2022-05-10;828;Withdrawal;Checking
685;2022-10-17;826;Deposit;Savings
686;2022-03-19;691;Withdrawal;Savings
687;2022-05-25;174;Withdrawal;Checking
688;2022-10-25;746;Deposit;Checking
689;2022-03-13;133;Withdrawal;Checking
690;2022-05-23;9527;Deposit;Savings
691;2022-01-17;94;Withdrawal;Checking
692;2022-05-03;348;Deposit;Checking
693;2022-08-09;402;Withdrawal;Checking
694;2022-05-31;420;Deposit;Savings
695;2022-10-09;707;Deposit;Savings
696;2022-10-03;405;Deposit;Checking
697;2022-01-23;942;Withdrawal;Savings
698;2022-08-24;186;Deposit;Checking
699;2022-10-12;976;Deposit;Checking
700;2022-01-14;376;Deposit;Checking
701;2022-09-29;677;Withdrawal;Checking
702;2022-07-17;874;Withdrawal;Checking
703;2022-06-12;703;Withdrawal;Checking
704;2022-10-02;517;Withdrawal;Checking
705;2022-06-20;498;Deposit;Savings
706;2022-06-20;499;Withdrawal;Checking
707;2022-05-17;206;Withdrawal;Savings
708;2022-05-20;415;Withdrawal;Checking
709;2022-10-04;366;Deposit;Checking
710;2022-04-19;856;Withdrawal;Savings
711;2022-07-15;739;Deposit;Savings
712;2022-09-17;420;Deposit;Checking
713;2022-02-27;7937;Withdrawal;Savings
714;2022-04-16;219;Deposit;Savings
715;2022-01-06;952;Withdrawal;Savings
716;2022-06-19;539;Withdrawal;Savings
717;2022-06-14;375;Deposit;Savings
718;2022-10-28;23;Deposit;Savings
719;2022-10-27;461;Deposit;Savings
720;2022-09-02;720;Deposit;Checking
721;2022-09-17;355;Withdrawal;Checking
722;2022-01-09;603;Withdrawal;Savings
723;2022-11-27;52;Withdrawal;Checking
724;2023-01-01;999;Deposit;Savings
725;2022-03-28;815;Deposit;Checking
726;2022-06-05;6063;Withdrawal;Savings
727;2022-06-06;574;Deposit;Savings
728;2022-05-20;445;Withdrawal;Checking
729;2022-04-02;816;Withdrawal;Checking
730;2022-02-03;105;Withdrawal;Savings
731;2022-12-16;641;Deposit;Savings
732;2022-09-24;395;Deposit;Savings
733;2022-02-02;972;Deposit;Savings
734;2022-06-12;910;Deposit;Checking
735;2022-12-03;328;Deposit;Checking
736;2022-04-13;607;Deposit;Checking
737;2022-05-25;519;Deposit;Savings
738;2022-12-02;686;Deposit;Savings
739;2022-06-20;246;Withdrawal;Savings
740;2022-05-22;415;Withdrawal;Checking
741;2022-12-22;528;Withdrawal;Checking
742;2022-03-27;170;Withdrawal;Checking
743;2022-07-13;167;Withdrawal;Savings
744;2022-12-11;310;Deposit;Checking
745;2022-05-11;940;Deposit;Checking
746;2022-07-20;595;Deposit;Checking
747;2022-05-16;392;Deposit;Checking
748;2022-07-09;221;Withdrawal;Checking
749;2022-04-23;834;Deposit;Savings
750;2022-06-29;682;Deposit;Savings
751;2022-08-24;835;Withdrawal;Savings
752;2022-07-09;115;Deposit;Savings
753;2022-03-10;861;Deposit;Checking
754;2022-11-16;335;Deposit;Checking
755;2022-06-14;742;Withdrawal;Checking
756;2022-04-18;8311;Deposit;Savings
757;2022-04-21;247;Withdrawal;Savings
758;2022-10-13;101;Deposit;Savings
759;2022-02-05;416;Deposit;Savings
760;2022-04-13;222;Withdrawal;Checking
761;2022-04-11;179;Deposit;Savings
762;2022-11-03;5312;Withdrawal;Checking
763;2022-09-23;175;Deposit;Savings
764;2022-09-29;606;Deposit;Checking
765;2022-12-26;627;Deposit;Savings
766;2022-12-21;674;Withdrawal;Savings
767;2022-04-17;781;Deposit;Checking
768;2022-12-18;737;Withdrawal;Savings
769;2022-03-03;746;Deposit;Checking
770;2022-12-08;849;Withdrawal;Checking
771;2022-09-20;67;Withdrawal;Savings
772;2022-08-20;457;Deposit;Checking
773;2022-10-02;126;Withdrawal;Savings
774;2022-07-31;139;Withdrawal;Checking
775;2022-09-14;625;Withdrawal;Checking
776;2022-12-17;731;Deposit;Checking
777;2022-04-21;156;Deposit;Checking
778;2022-01-10;697;Withdrawal;Savings
779;2022-11-02;121;Deposit;Checking
780;2022-01-29;322;Deposit;Savings
781;2022-08-15;449;Withdrawal;Savings
782;2022-12-01;710;Deposit;Checking
783;2022-03-30;857;Deposit;Checking
784;2022-02-10;291;Deposit;Checking
785;2022-12-31;976;Deposit;Checking
786;2022-10-20;4;Deposit;Savings
787;2022-08-22;701;Withdrawal;Checking
788;2022-08-21;239;Deposit;Savings
789;2022-11-05;678;Deposit;Checking
790;2022-10-07;172;Deposit;Checking
791;2022-03-19;724;Withdrawal;Savings
792;2022-01-11;857;Withdrawal;Checking
793;2022-11-26;583;Withdrawal;Checking
794;2022-03-09;661;Withdrawal;Savings
795;2022-07-27;903;Withdrawal;Savings
796;2022-10-03;797;Withdrawal;Savings
797;2022-10-17;6205;Deposit;Checking
798;2022-01-01;903;Deposit;Checking
799;2022-06-23;835;Withdrawal;Checking
800;2022-10-14;605;Withdrawal;Checking
801;2022-12-07;989;Withdrawal;Checking
802;2022-11-30;615;Withdrawal;Savings
803;2022-08-31;870;Withdrawal;Savings
804;2022-02-21;380;Withdrawal;Savings
805;2022-06-25;710;Withdrawal;Checking
806;2022-11-24;110;Deposit;Checking
807;2022-11-12;330;Withdrawal;Checking
808;2022-07-29;101;Withdrawal;Checking
809;2022-02-02;695;Deposit;Savings
810;2022-06-02;846;Deposit;Checking
811;2022-07-16;918;Deposit;Savings
812;2022-01-27;8955;Withdrawal;Savings
813;2022-02-20;672;Withdrawal;Savings
814;2022-09-22;5908;Deposit;Savings
815;2022-07-01;36;Deposit;Savings
816;2022-10-18;238;Withdrawal;Savings
817;2022-06-29;244;Deposit;Savings
818;2022-04-04;251;Withdrawal;Savings
819;2022-01-19;393;Deposit;Checking
820;2022-01-15;767;Withdrawal;Savings
821;2022-06-17;282;Withdrawal;Checking
822;2022-09-05;22;Withdrawal;Savings
823;2022-02-28;430;Withdrawal;Savings
824;2022-08-21;230;Withdrawal;Savings
825;2022-05-24;983;Withdrawal;Savings
826;2022-07-16;401;Withdrawal;Checking
827;2022-07-18;154;Deposit;Checking
828;2022-12-09;120;Deposit;Savings
829;2022-02-12;678;Withdrawal;Savings
830;2022-12-22;896;Deposit;Savings
831;2022-07-31;386;Withdrawal;Checking
832;2022-10-03;390;Withdrawal;Checking
833;2022-09-04;6184;Withdrawal;Savings
834;2022-01-05;397;Deposit;Checking
835;2022-09-21;347;Deposit;Checking
836;2022-09-20;587;Deposit;Checking
837;2022-03-06;951;Deposit;Savings
838;2022-06-06;79;Deposit;Savings
839;2022-05-22;831;Deposit;Savings
840;2022-03-08;585;Deposit;Savings
841;2022-03-31;200;Withdrawal;Savings
842;2022-12-21;814;Withdrawal;Savings
843;2022-11-14;134;Withdrawal;Savings
844;2022-05-07;560;Withdrawal;Checking
845;2022-08-19;700;Withdrawal;Checking
846;2022-07-08;171;Deposit;Savings
847;2022-09-03;452;Withdrawal;Savings
848;2022-06-01;139;Deposit;Checking
849;2022-03-18;755;Withdrawal;Savings
850;2022-10-21;314;Deposit;Checking
851;2022-04-13;476;Withdrawal;Checking
852;2022-02-09;346;Deposit;Savings
853;2022-02-11;388;Withdrawal;Checking
854;2022-08-11;126;Withdrawal;Savings
855;2022-08-31;719;Withdrawal;Savings
856;2022-07-30;851;Deposit;Savings
857;2022-05-09;198;Withdrawal;Checking
858;2022-07-15;699;Withdrawal;Savings
859;2022-07-10;7760;Deposit;Savings
860;2022-05-23;18;Deposit;Savings
861;2022-06-01;710;Withdrawal;Checking
862;2022-03-10;448;Withdrawal;Checking
863;2022-02-19;351;Withdrawal;Savings
864;2022-09-21;665;Deposit;Checking
865;2022-06-17;644;Withdrawal;Checking
866;2022-07-24;326;Withdrawal;Checking
867;2022-03-27;425;Deposit;Savings
868;2022-12-19;165;Withdrawal;Savings
869;2022-02-10;571;Deposit;Savings
870;2022-08-20;178;Deposit;Savings
871;2022-09-04;440;Withdrawal;Checking
872;2022-10-02;665;Deposit;Checking
873;2022-02-23;674;Deposit;Savings
874;2022-05-07;915;Withdrawal;Savings
875;2022-10-24;866;Withdrawal;Checking
876;2022-04-30;6454;Deposit;Checking
877;2022-09-27;754;Withdrawal;Checking
878;2022-06-12;136;Deposit;Savings
879;2022-06-23;950;Deposit;Savings
880;2022-04-08;748;Deposit;Savings
881;2022-11-11;47;Deposit;Checking
882;2022-01-28;497;Withdrawal;Checking
883;2022-04-13;8179;Withdrawal;Checking
884;2022-01-05;930;Withdrawal;Savings
885;2022-07-09;338;Withdrawal;Checking
886;2022-07-31;158;Deposit;Savings
887;2022-09-27;5766;Deposit;Checking
888;2022-06-11;6643;Withdrawal;Checking
889;2022-05-26;815;Withdrawal;Savings
890;2022-03-09;887;Withdrawal;Checking
891;2022-11-23;289;Deposit;Savings
892;2022-09-09;803;Deposit;Checking
893;2022-05-15;116;Deposit;Savings
894;2022-07-28;600;Withdrawal;Savings
895;2022-08-16;637;Deposit;Checking
896;2022-11-24;410;Deposit;Savings
897;2022-05-09;175;Deposit;Checking
898;2022-03-03;8339;Withdrawal;Savings
899;2022-06-02;876;Withdrawal;Savings
900;2022-08-13;565;Deposit;Checking
901;2022-10-10;623;Withdrawal;Savings
902;2022-11-10;577;Withdrawal;Savings
903;2022-08-17;333;Withdrawal;Checking
904;2022-11-18;887;Withdrawal;Savings
905;2022-05-30;586;Withdrawal;Savings
906;2022-07-03;147;Withdrawal;Savings
907;2022-02-13;773;Deposit;Savings
908;2022-10-17;776;Withdrawal;Savings
909;2022-09-22;644;Deposit;Savings
910;2022-01-10;49;Deposit;Checking
911;2022-10-26;77;Withdrawal;Checking
912;2022-03-20;294;Withdrawal;Savings
913;2022-06-18;117;Deposit;Savings
914;2022-12-18;7705;Withdrawal;Checking
915;2022-05-29;561;Withdrawal;Checking
916;2022-12-11;110;Withdrawal;Savings
917;2022-03-20;979;Deposit;Checking
918;2022-05-09;180;Deposit;Checking
919;2022-04-08;5554;Withdrawal;Checking
920;2022-03-23;72;Deposit;Savings
921;2022-02-01;859;Deposit;Checking
922;2022-05-08;434;Deposit;Savings
923;2022-10-05;286;Withdrawal;Checking
924;2022-07-11;516;Withdrawal;Checking
925;2022-11-16;75;Deposit;Savings
926;2022-11-06;597;Deposit;Savings
927;2022-07-13;491;Deposit;Savings
928;2022-06-23;322;Withdrawal;Checking
929;2022-10-12;888;Deposit;Checking
930;2022-12-15;533;Withdrawal;Savings
931;2022-10-09;209;Deposit;Checking
932;2022-07-18;43;Deposit;Savings
933;2022-12-28;499;Withdrawal;Savings
934;2022-02-10;29;Withdrawal;Savings
935;2022-06-10;411;Deposit;Savings
936;2022-11-30;856;Deposit;Checking
937;2022-07-22;9974;Deposit;Savings
938;2022-01-22;305;Deposit;Savings
939;2022-05-22;963;Deposit;Checking
940;2022-09-23;615;Withdrawal;Savings
941;2022-01-14;778;Deposit;Savings
942;2022-12-19;259;Deposit;Checking
943;2022-12-07;373;Deposit;Checking
944;2022-03-22;877;Withdrawal;Checking
945;2022-05-23;746;Deposit;Checking
946;2022-07-28;858;Deposit;Checking
947;2022-08-10;381;Withdrawal;Checking
948;2022-08-20;886;Withdrawal;Savings
949;2022-09-23;613;Withdrawal;Checking
950;2022-02-26;91;Deposit;Checking
951;2022-11-08;69;Deposit;Savings
952;2022-06-25;618;Withdrawal;Checking
953;2022-04-20;523;Deposit;Savings
954;2022-11-16;13;Deposit;Checking
955;2022-09-05;617;Deposit;Savings
956;2022-05-02;226;Deposit;Checking
957;2022-04-06;422;Deposit;Checking
958;2022-01-11;168;Deposit;Checking
959;2022-07-21;929;Deposit;Checking
960;2022-10-22;379;Withdrawal;Checking
961;2022-11-04;290;Withdrawal;Savings
962;2022-02-16;923;Withdrawal;Savings
963;2022-11-27;100;Deposit;Checking
964;2022-08-24;218;Deposit;Savings
965;2022-12-08;307;Deposit;Checking
966;2022-05-23;345;Withdrawal;Savings
967;2022-05-09;211;Withdrawal;Checking
968;2022-07-15;789;Withdrawal;Checking
969;2022-10-05;735;Withdrawal;Savings
970;2022-07-06;669;Withdrawal;Checking
971;2022-09-29;585;Deposit;Checking
972;2022-04-04;275;Deposit;Checking
973;2022-07-22;410;Withdrawal;Savings
974;2022-02-01;921;Withdrawal;Savings
975;2022-08-30;552;Deposit;Savings
976;2022-04-08;235;Withdrawal;Checking
977;2022-10-07;636;Deposit;Savings
978;2022-05-12;285;Deposit;Savings
979;2022-06-19;665;Withdrawal;Savings
980;2022-06-19;659;Withdrawal;Savings
981;2022-10-07;708;Withdrawal;Savings
982;2022-11-09;6082;Withdrawal;Savings
983;2022-11-21;724;Deposit;Checking
984;2022-09-24;302;Deposit;Savings
985;2022-12-08;823;Deposit;Savings
986;2022-04-20;1;Deposit;Checking
987;2022-11-07;139;Withdrawal;Checking
988;2022-05-18;708;Withdrawal;Savings
989;2022-12-04;903;Deposit;Savings
990;2022-11-24;732;Withdrawal;Savings
991;2022-01-30;868;Withdrawal;Savings
992;2022-09-03;6857;Deposit;Savings
993;2022-03-12;967;Withdrawal;Savings
994;2022-11-01;916;Withdrawal;Checking
995;2022-07-21;163;Deposit;Checking
996;2022-04-11;7399;Withdrawal;Checking
997;2022-11-25;243;Withdrawal;Checking
998;2022-06-07;871;Withdrawal;Savings
999;2022-04-13;21;Withdrawal;Savings
1000;2022-01-02;684;Withdrawal;Checking
1001;2022-11-14;631;Deposit;Savings
1002;2022-02-13;129;Withdrawal;Checking
1003;2022-07-06;8375;Deposit;Checking
1004;2022-04-05;366;Deposit;Checking
1005;2022-03-20;106;Deposit;Checking
1006;2022-01-15;707;Deposit;Savings
1007;2022-02-25;226;Withdrawal;Checking
1008;2022-10-18;653;Withdrawal;Savings
1009;2022-08-01;7102;Deposit;Checking
1010;2022-12-05;119;Withdrawal;Savings
1011;2022-06-06;546;Withdrawal;Savings
1012;2022-04-11;5567;Withdrawal;Savings
1013;2022-05-17;909;Deposit;Checking
1014;2022-11-29;902;Deposit;Checking
1015;2022-10-31;39;Deposit;Checking
1016;2022-07-19;770;Deposit;Checking
1017;2022-07-18;267;Deposit;Savings
1018;2022-06-09;7;Deposit;Checking
1019;2022-04-30;894;Withdrawal;Savings
1020;2022-07-26;263;Deposit;Checking
1021;2022-10-13;615;Deposit;Checking
1022;2022-07-18;935;Deposit;Checking
1023;2022-05-07;332;Deposit;Checking
1024;2022-03-27;371;Deposit;Savings
1025;2022-08-16;342;Withdrawal;Checking
1026;2022-01-23;383;Withdrawal;Checking
1027;2022-11-22;371;Withdrawal;Savings
1028;2022-05-31;691;Withdrawal;Savings
1029;2022-03-08;820;Withdrawal;Savings
1030;2022-07-15;259;Withdrawal;Savings
1031;2022-01-16;333;Deposit;Savings
1032;2022-12-30;670;Deposit;Checking
1033;2022-08-26;522;Deposit;Checking
1034;2022-06-26;628;Withdrawal;Checking
1035;2022-04-22;969;Deposit;Savings
1036;2022-11-02;390;Deposit;Savings
1037;2022-06-10;629;Withdrawal;Savings
1038;2022-02-18;182;Deposit;Checking
1039;2022-09-19;236;Withdrawal;Checking
1040;2022-04-02;194;Withdrawal;Savings
1041;2022-08-14;812;Withdrawal;Checking
1042;2022-05-07;592;Deposit;Checking
1043;2022-01-25;63;Deposit;Savings
1044;2022-08-23;333;Withdrawal;Savings
1045;2022-09-05;560;Deposit;Checking
1046;2022-07-03;589;Deposit;Checking
1047;2022-01-21;662;Deposit;Savings
1048;2022-05-06;121;Withdrawal;Savings
1049;2022-01-03;787;Deposit;Checking
1050;2022-04-13;346;Withdrawal;Checking
1051;2022-07-23;526;Deposit;Checking
1052;2022-07-15;223;Deposit;Savings
1053;2022-09-12;605;Deposit;Checking
1054;2022-10-10;237;Deposit;Checking
1055;2022-08-21;106;Deposit;Checking
1056;2022-09-16;214;Withdrawal;Savings
1057;2022-04-06;519;Deposit;Checking
1058;2022-12-26;613;Deposit;Savings
1059;2022-04-23;561;Withdrawal;Checking
1060;2022-04-10;553;Withdrawal;Checking
1061;2022-01-08;923;Deposit;Savings
1062;2022-12-02;159;Withdrawal;Checking
1063;2022-06-21;390;Withdrawal;Savings
1064;2022-10-27;144;Withdrawal;Checking
1065;2022-09-01;960;Deposit;Savings
1066;2022-06-18;486;Deposit;Checking
1067;2022-12-16;38;Deposit;Savings
1068;2022-06-09;8447;Deposit;Savings
1069;2022-09-27;626;Withdrawal;Checking
1070;2022-01-06;96;Deposit;Checking
1071;2022-12-02;353;Deposit;Savings
1072;2022-03-22;497;Deposit;Savings
1073;2022-01-17;209;Withdrawal;Checking
1074;2022-08-18;289;Deposit;Checking
1075;2022-07-21;63;Deposit;Savings
1076;2022-03-31;395;Withdrawal;Checking
1077;2022-01-27;397;Withdrawal;Savings
1078;2022-02-21;606;Deposit;Savings
1079;2022-03-13;833;Deposit;Checking
1080;2022-09-11;414;Deposit;Checking
1081;2022-06-04;347;Withdrawal;Savings
1082;2022-01-28;151;Withdrawal;Checking
1083;2022-10-30;404;Deposit;Checking
1084;2022-05-13;390;Deposit;Checking
1085;2022-10-23;805;Deposit;Checking
1086;2022-02-16;596;Deposit;Savings
1087;2022-01-26;128;Withdrawal;Checking
1088;2022-12-31;485;Withdrawal;Savings
1089;2022-09-28;774;Deposit;Checking
1090;2022-09-10;349;Deposit;Savings
1091;2022-01-28;461;Withdrawal;Checking
1092;2022-09-15;155;Deposit;Checking
1093;2022-07-30;6416;Deposit;Savings
1094;2022-07-10;84;Withdrawal;Checking
1095;2022-01-16;909;Deposit;Checking
1096;2022-10-24;999;Deposit;Checking
1097;2022-11-05;136;Withdrawal;Savings
1098;2022-12-17;181;Withdrawal;Checking
1099;2022-11-15;593;Deposit;Checking
1100;2022-10-04;414;Deposit;Savings
1101;2022-01-14;1;Deposit;Checking
1102;2022-12-08;728;Deposit;Checking
1103;2022-04-25;720;Deposit;Checking
1104;2022-07-16;843;Deposit;Checking
1105;2022-07-31;765;Deposit;Savings
1106;2022-10-30;644;Withdrawal;Checking
1107;2022-08-23;574;Deposit;Savings
1108;2022-12-14;324;Deposit;Savings
1109;2022-10-04;145;Withdrawal;Checking
1110;2022-05-21;881;Withdrawal;Savings
1111;2022-05-06;458;Deposit;Checking
1112;2022-10-01;597;Withdrawal;Savings
1113;2022-06-15;117;Deposit;Savings
1114;2022-10-14;742;Withdrawal;Savings
1115;2022-09-14;768;Withdrawal;Checking
1116;2022-02-08;825;Withdrawal;Savings
1117;2022-06-26;319;Withdrawal;Checking
1118;2022-03-21;953;Withdrawal;Savings
1119;2022-11-19;561;Withdrawal;Checking
1120;2022-11-28;146;Withdrawal;Checking
1121;2022-04-22;886;Withdrawal;Savings
1122;2022-06-15;954;Deposit;Checking
1123;2022-06-23;5423;Withdrawal;Savings
1124;2022-01-10;493;Deposit;Savings
1125;2022-05-24;191;Withdrawal;Checking
1126;2022-10-06;80;Withdrawal;Savings
1127;2022-07-28;743;Deposit;Checking
1128;2022-10-12;207;Withdrawal;Checking
1129;2022-12-15;418;Withdrawal;Savings
1130;2022-04-10;901;Withdrawal;Checking
1131;2022-10-28;913;Withdrawal;Savings
1132;2022-05-04;229;Deposit;Checking
1133;2022-07-24;840;Deposit;Savings
1134;2022-06-26;319;Deposit;Savings
1135;2022-05-20;792;Withdrawal;Savings
1136;2022-05-16;860;Deposit;Checking
1137;2022-06-29;367;Withdrawal;Savings
1138;2022-10-18;8;Deposit;Savings
1139;2022-10-02;510;Deposit;Savings
1140;2022-06-19;791;Withdrawal;Savings
1141;2022-03-09;867;Withdrawal;Checking
1142;2022-11-17;159;Withdrawal;Savings
1143;2022-04-25;759;Deposit;Savings
1144;2022-10-12;593;Deposit;Savings
1145;2022-04-03;156;Withdrawal;Checking
1146;2022-02-18;560;Withdrawal;Savings
1147;2022-01-12;496;Deposit;Checking
1148;2022-02-04;627;Deposit;Checking
1149;2022-09-11;524;Deposit;Checking
1150;2022-04-03;984;Deposit;Checking
1151;2022-01-06;847;Withdrawal;Savings
1152;2022-03-31;799;Withdrawal;Savings
1153;2022-11-08;91;Deposit;Checking
1154;2022-06-30;291;Deposit;Savings
1155;2022-02-21;567;Withdrawal;Savings
1156;2022-06-14;850;Withdrawal;Checking
1157;2022-06-05;676;Deposit;Savings
1158;2022-04-12;72;Withdrawal;Savings
1159;2022-12-04;878;Withdrawal;Checking
1160;2022-03-24;828;Withdrawal;Checking
1161;2022-03-13;625;Deposit;Savings
1162;2022-01-22;422;Withdrawal;Checking
1163;2022-09-16;69;Deposit;Savings
1164;2022-09-20;438;Withdrawal;Checking
1165;2022-04-21;14;Withdrawal;Checking
1166;2022-08-10;102;Deposit;Checking
1167;2022-01-08;788;Withdrawal;Savings
1168;2022-08-11;876;Deposit;Checking
1169;2022-02-17;265;Withdrawal;Checking
1170;2022-03-09;865;Deposit;Savings
1171;2022-11-11;722;Withdrawal;Checking
1172;2022-03-05;198;Deposit;Checking
1173;2022-06-25;381;Deposit;Checking
1174;2022-10-09;101;Deposit;Savings
1175;2022-09-21;386;Deposit;Checking
1176;2022-12-28;766;Deposit;Savings
1177;2022-12-19;158;Withdrawal;Savings
1178;2022-04-27;902;Deposit;Checking
1179;2022-05-07;977;Withdrawal;Savings
1180;2022-09-23;231;Deposit;Checking
1181;2022-07-24;505;Deposit;Checking
1182;2022-01-16;937;Withdrawal;Savings
1183;2022-10-02;663;Withdrawal;Checking
1184;2022-05-31;31;Withdrawal;Savings
1185;2022-03-11;256;Deposit;Checking
1186;2022-04-24;532;Withdrawal;Checking
1187;2022-12-14;773;Deposit;Checking
1188;2022-01-01;661;Withdrawal;Savings
1189;2022-12-31;8357;Deposit;Savings
1190;2022-07-28;587;Withdrawal;Savings
1191;2022-11-23;124;Withdrawal;Checking
1192;2022-10-31;452;Withdrawal;Savings
1193;2022-05-15;215;Withdrawal;Checking
1194;2022-08-29;317;Deposit;Savings
1195;2022-02-21;742;Withdrawal;Savings
1196;2022-03-17;251;Deposit;Savings
1197;2022-01-31;606;Withdrawal;Savings
1198;2022-12-28;682;Withdrawal;Savings
1199;2022-07-21;9439;Withdrawal;Checking
1200;2022-07-22;189;Deposit;Checking
1201;2022-11-15;210;Deposit;Savings
1202;2022-01-04;692;Withdrawal;Checking
1203;2022-05-28;297;Withdrawal;Savings
1204;2022-06-16;60;Withdrawal;Savings
1205;2022-01-22;491;Deposit;Savings
1206;2022-05-06;479;Deposit;Savings
1207;2022-05-29;542;Deposit;Savings
1208;2022-05-01;226;Withdrawal;Savings
1209;2022-07-19;607;Withdrawal;Checking
1210;2022-09-16;239;Deposit;Savings
1211;2022-07-16;678;Withdrawal;Savings
1212;2022-05-12;383;Deposit;Savings
1213;2022-05-23;217;Deposit;Savings
